,Text,Emotion
55043,اذا تستخدم جهاز ماك افتح التيرمنال وانسخ السطر التالي ونفذه مباشره زي ما كتبته لك يفعل لك في الماك باحدث اصدار وهذا أفضل محرر أستخدمته وهذه أكواده وهذا محرر يستخدم واذا تفضل تستخدم الوورد هذه اداة تساعدك بعد الانتهاء تنقل البحث من الوورد الى لاتكس بسهوله استفادة للوقت ولكن تحتاج بعض التعديلات للتأكد أكثر انصحك تاخذ نسخه الاوفيس الاصليه المجانيه من الجامعه الخاصه بالباحث يجي لها رقم خاص لأنه مدمج فيها أدوات كثيره جدا ونزلها في جهازك بالتوفيق,SURPRISE
55079,رائع جدا يا سونا فعلا خطوة الكتابة أول بأول فادتني كثيررررر جدا وريحتني من مسألة العودة للكتاب لاحقا شكرا لهذه الإضافة المميزة فعلا لكن بدل ارسالها للايميل احس الايمل بيزدحم غير آمن وصعب انك تجد ماتريد بسهولة إلا اذا عنونتها بوضوح وترقم انا عندي هارديسك خارجي احفظ عليه كل شيء يوميا تقريبا اضيف له بعد صدمة حدثت لي عام عندما فقدت كل شيء بضغطة زر,SURPRISE
55081,نهى هل تتوقعين انه آمن  يعني ما يتم اختراقه بسهولة او بغلط من قبل امثالي اللي م يعرفون كثير بالكمبيوتر هل جربتيه والف شكر على هالاضافة,SURPRISE
55089,ماقصرتي يا اختي والله يريح بالك ويوفقك,JOY
55100,مشكور يالغالي نزلتهم وراح اجربهم,JOY
55206,انا حاليا انتهيت من المواد الحمدلله فقط عندي البحث عشان كذا فكرت بالموضوع والهدف اني ابغى يكون في ال حقي اني اشتغلت اثناء دراستي اتوقع ان هذا شي كويس لي مستقبلا بس انا معك لازم تنظيم الوقت وهذا الشي اللي مخوفني عشان كذا حبيت اسمع مشورة اشخاص مجربين شكرا,FEAR
55287,مشكور اختي,JOY
55289,في بعض الجامعات اللي عندها فلوس للابحاث ومحتاجة باحثين تكون دراسة الدكتوراة عن طريق الحصول على منحة دراسية مدفوعة التكاليف بشكل جزئي او بشكل كامل وتتنافس مع الامريكان وباقي البشر عليها بنفس الوقت اذا عندك منحة من دولتك او تمويل من اهلك ومو حاب تدخل بالمفاضلة يكون قبولك اسهل واحيانا يتغاضون عن الجي ار اي بس لازم تحصل مشرف يقبلك غالبا قليل اللي يرفضون الا اذا كانت السيرة الذاتية والبيرسونال ستيتمنت سيئين ايضا اذا انت محظوظ وفلته زمانك تستطيع الجمع بين الاثنين بكل سهولة بالتوفيق,SURPRISE
55319,مشكورين جميعا على الردود انا ارسلت الاوراق المطلوبة فيدكس وعبيت النموذج المطلوب على موقع الخارجية يعني كل الشغل مضبوط بس التاخير هذا غريب والمشكلة ماني قريب من واشنطن,JOY
55328,مشكور ابو مشهور حبيبي على ردك,JOY
55331,خذ ألاف دولار كندي وفيزه اوفيزتين افضل سعودية وتأكد انك تبلغ البنك انك طالع كندا لا يقفلها عليك فجأه ولو جاي فانكوفر كلمني اساعدك,SURPRISE
55349,أفضل يكون الكوميتي من اختيار المشرف ياما حزازيات بين الدكاتره تطلع على راس طالبه وقت الديفنس,SADNESS
55361,اتبعي المشرفة اللي انت مرتاحة لها ترى المشرف المعقد بيجيب لك نفسية والتخصص اللي تحبينه بتكرهينه بسببه صارت معي والله,ANGER
55362,الحكم صعب والله ولكني البحث تقدري تصقليه بتفاصيل داخلية دقيقة ليمتد لتخصصك الدقيق او ما ترغبين بإنجازه صراحة المشرف له أكثر من بالمية بعد توفيق الله في نجاح البحث حتى لو كان جدا صعب العمل مع شخص يحترم ويقدر العمل ولو كان العمل شاق جدا ومتعب افضل وأريح وانجح من مشرف معقد حتى لو الموضوع سهل يكبره ولا يرضى بشي استخيري الله قبل كل شي وباذن الله تتيسر امرورك ولو خيرتني باختار المشرف لانه رقم واحد ثم البحث وهذه وجهة نظري والله اعلم,ANGER
55365,ناقشي الموضوع مع المشرفة عن رغبتك في اختيار تخصص معين وهي تقرر اذا بتشرف عليكي في نفس التخصص او ممكن تدخل احد معها مثل الدكتور الاخر اذا هي راغبة وادا هي رئيسة القسم فهي عارفة ربعها المشرف الجيد مهم جدا وبنفس الدرجة التخصص اللي ترغبيه,ANGER
55368,إن شاء الله اني عزمت امري بأني اتابع مع مشرفتي والله ييسر الامر مشكورين وماقصرتوا جميعا,JOY
55417,سؤال هل يعوضوني لو كان الاختبار في السعوديه لاني اختبرت مرتين واحد في السعوديه في اجازه الكريسمس والثاني في امريكا مشكور وجزاك الله خير,JOY
55470,جزاكم الله خير ماقصرتوا,JOY
55513,الله يسعدك ماقصرت,JOY
55522,اعمل خيرا تلقى شرا و كأنه بالأصل هذا الشخص اللي يشتكي من طمس شعارات تعب فيها و كتبها من راسه وش ها الحسد حتى في الاشياء اللي ما تعبت فيها انا يكفيني الرابط تبع جامعة مانشستر و طز في الصورة مشكور يا د عبدالمحسن جزاك الله خير واصل و لا عليك,JOY
55551,مشكوره وجزاك الله خير,JOY
55562,نفس المشكلة النظام بجامعتي النصاب ساعات ونظام كوارتر لكن الملحقية أحس ما هم دارين وين الله حاطهم المهم أعطوني إنذارات الين يئسوا وما ادري وش فايدة هالانذارات نصيحة لا تضغط نفسك بسبب أنظمة الملحقية الغبية أشرح لهم وضعك وبكيفيهم,ANGER
55575,حصلت عليها مشكورين,JOY
55655,الله يعطيكم العافيه ومشكورة ع المجهود الطيب والحمدلله ع سلامتكم,JOY
55775,النصيحة هي كالآتي قبل تقديمك للجامعة التي ترغبين في الالتحاق بها قومي بمراسلة الدكاترة المتخصصين في مجالك مع وضع عنوان الرسالة أنك تملكين وتشرحين لهم خططك وأهدافك وطموحك وما شابه موافقة الدكتور عليك يعني أنه من الممكن التجاوز عن درجة الجي ار اي وبعدها تقدمين على الجامعة وتضعين اسم الدكتوراللي وافق عليك وبإذن الله تتيسر الأمور,ANGER
